event_date,event_time,event_name,user_pseudo_id,page_url,page_title,session_id,lynote_user_id,device_type,country
20260508,2026-05-08 12:39:48,cancel_sub_reason_view,211648671.1778215019,https://lynote.ai/zh/settings,Lynote,,064dd31fa7add15a765976aa400f1828,desktop,United Kingdom
20260508,2026-05-08 12:39:53,cancel_sub_submit,211648671.1778215019,https://lynote.ai/zh/settings,Lynote,,064dd31fa7add15a765976aa400f1828,desktop,United Kingdom
20260508,2026-05-08 12:39:53,cancel_sub_success,211648671.1778215019,https://lynote.ai/zh/settings,Lynote,,064dd31fa7add15a765976aa400f1828,desktop,United Kingdom
20260508,2026-05-08 21:54:28,cancel_sub_reason_view,683211171.1778248262,https://lynote.ai/zh/settings,Lynote,,d74cc227c9f45933e773f2bff35ff6b6,tablet,Italy
20260508,2026-05-08 21:54:33,cancel_sub_submit,683211171.1778248262,https://lynote.ai/zh/settings,Lynote,,d74cc227c9f45933e773f2bff35ff6b6,tablet,Italy
20260508,2026-05-08 21:54:33,cancel_sub_success,683211171.1778248262,https://lynote.ai/zh/settings,Lynote,,d74cc227c9f45933e773f2bff35ff6b6,tablet,Italy
20260508,2026-05-08 15:24:24,cancel_sub_reason_view,1971544493.1778223874,https://lynote.ai/zh/settings,Lynote,,3bed7b98bbbd4acd0c98eefe4eda15a9,desktop,United States
20260508,2026-05-08 15:24:24,cancel_sub_submit,1971544493.1778223874,https://lynote.ai/zh/settings,Lynote,,3bed7b98bbbd4acd0c98eefe4eda15a9,desktop,United States
20260508,2026-05-08 15:24:24,cancel_sub_success,1971544493.1778223874,https://lynote.ai/zh/settings,Lynote,,3bed7b98bbbd4acd0c98eefe4eda15a9,desktop,United States
20260508,2026-05-08 03:15:02,cancel_sub_reason_view,935366677.1777864573,https://lynote.ai/settings,Lynote,,d7027486611bafa2213fa0fe9e1333ef,desktop,United States
20260508,2026-05-08 03:15:02,cancel_sub_submit,935366677.1777864573,https://lynote.ai/settings,Lynote,,d7027486611bafa2213fa0fe9e1333ef,desktop,United States
20260508,2026-05-08 03:15:02,cancel_sub_success,935366677.1777864573,https://lynote.ai/settings,Lynote,,d7027486611bafa2213fa0fe9e1333ef,desktop,United States
20260508,2026-05-08 00:46:59,cancel_sub_reason_view,1269035174.1777972959,https://lynote.ai/settings,Lynote,,98a8dbb3bddcf61fe7b80af9047c5ff0,desktop,Hong Kong
20260508,2026-05-08 00:47:06,cancel_sub_submit,1269035174.1777972959,https://lynote.ai/settings,Lynote,,98a8dbb3bddcf61fe7b80af9047c5ff0,desktop,Hong Kong
20260508,2026-05-08 00:47:06,cancel_sub_success,1269035174.1777972959,https://lynote.ai/settings,Lynote,,98a8dbb3bddcf61fe7b80af9047c5ff0,desktop,Hong Kong
20260512,2026-05-12 02:17:16,cancel_sub_reason_view,379249541.1777798054,https://lynote.ai/zh/pricing,Lynote,,40bf76694bf67f687a8950633f6daccc,desktop,Malaysia
20260512,2026-05-12 02:17:23,cancel_sub_submit,379249541.1777798054,https://lynote.ai/zh/pricing,Lynote,,40bf76694bf67f687a8950633f6daccc,desktop,Malaysia
20260512,2026-05-12 02:17:23,cancel_sub_success,379249541.1777798054,https://lynote.ai/zh/pricing,Lynote,,40bf76694bf67f687a8950633f6daccc,desktop,Malaysia
20260512,2026-05-12 20:08:55,cancel_sub_reason_view,381706978.1778580847,https://lynote.ai/zh/pricing,Lynote,,5bbf7002216e98c64612e88456393761,desktop,Australia
20260512,2026-05-12 20:09:00,cancel_sub_submit,381706978.1778580847,https://lynote.ai/zh/pricing,Lynote,,5bbf7002216e98c64612e88456393761,desktop,Australia
20260512,2026-05-12 20:09:00,cancel_sub_success,381706978.1778580847,https://lynote.ai/zh/pricing,Lynote,,5bbf7002216e98c64612e88456393761,desktop,Australia
20260512,2026-05-12 18:47:22,cancel_sub_reason_view,1983288619.1778582078,https://lynote.ai/pricing,Lynote,,d953854a3ca3ada1b00642084981ac84,desktop,New Zealand
20260512,2026-05-12 18:47:22,cancel_sub_submit,1983288619.1778582078,https://lynote.ai/pricing,Lynote,,d953854a3ca3ada1b00642084981ac84,desktop,New Zealand
20260512,2026-05-12 18:47:22,cancel_sub_success,1983288619.1778582078,https://lynote.ai/pricing,Lynote,,d953854a3ca3ada1b00642084981ac84,desktop,New Zealand
20260512,2026-05-12 10:06:55,cancel_sub_reason_view,262089392.1778044670,https://lynote.ai/zh/pricing,Lynote,,0b16f9179d4c978a988fd509a08528a0,desktop,United States
20260512,2026-05-12 10:06:55,cancel_sub_submit,262089392.1778044670,https://lynote.ai/zh/pricing,Lynote,,0b16f9179d4c978a988fd509a08528a0,desktop,United States
20260512,2026-05-12 10:06:55,cancel_sub_success,262089392.1778044670,https://lynote.ai/zh/pricing,Lynote,,0b16f9179d4c978a988fd509a08528a0,desktop,United States
20260512,2026-05-12 16:02:13,cancel_sub_reason_view,1471792724.1777897156,https://lynote.ai/zh/pricing,Lynote,,934cbd534a4b94be00eb40bbe4c1a482,desktop,Australia
20260512,2026-05-12 16:02:19,cancel_sub_submit,1471792724.1777897156,https://lynote.ai/zh/pricing,Lynote,,934cbd534a4b94be00eb40bbe4c1a482,desktop,Australia
20260512,2026-05-12 16:02:19,cancel_sub_success,1471792724.1777897156,https://lynote.ai/zh/pricing,Lynote,,934cbd534a4b94be00eb40bbe4c1a482,desktop,Australia
20260512,2026-05-12 20:55:17,cancel_sub_reason_view,704367639.1778523079,https://lynote.ai/zh/pricing,Lynote,,0ba271e9956aa7e55c8fa72a8ed9e6b4,desktop,Malaysia
20260512,2026-05-12 20:55:25,cancel_sub_submit,704367639.1778523079,https://lynote.ai/zh/pricing,Lynote,,0ba271e9956aa7e55c8fa72a8ed9e6b4,desktop,Malaysia
20260512,2026-05-12 20:55:25,cancel_sub_success,704367639.1778523079,https://lynote.ai/zh/pricing,Lynote,,0ba271e9956aa7e55c8fa72a8ed9e6b4,desktop,Malaysia
20260511,2026-05-11 01:11:49,cancel_sub_reason_view,1975762395.1776162947,https://lynote.ai/zh/pricing,Lynote,,8296fe4412d6975572ca0612447ca31c,desktop,United Kingdom
20260511,2026-05-11 01:11:56,cancel_sub_submit,1975762395.1776162947,https://lynote.ai/zh/pricing,Lynote,,8296fe4412d6975572ca0612447ca31c,desktop,United Kingdom
20260511,2026-05-11 01:11:56,cancel_sub_success,1975762395.1776162947,https://lynote.ai/zh/pricing,Lynote,,8296fe4412d6975572ca0612447ca31c,desktop,United Kingdom
20260511,2026-05-11 12:50:13,cancel_sub_reason_view,454953706.1777712029,https://lynote.ai/pricing,Lynote,,d2110e5c1f646c03e3d06fb3c219e0a5,desktop,Indonesia
20260511,2026-05-11 12:50:23,cancel_sub_submit,454953706.1777712029,https://lynote.ai/pricing,Lynote,,d2110e5c1f646c03e3d06fb3c219e0a5,desktop,Indonesia
20260511,2026-05-11 12:50:23,cancel_sub_success,454953706.1777712029,https://lynote.ai/pricing,Lynote,,d2110e5c1f646c03e3d06fb3c219e0a5,desktop,Indonesia
20260511,2026-05-11 00:00:58,cancel_sub_reason_view,676805220.1772086124,https://lynote.ai/zh/pricing,Lynote,,31d96eed77c77511ed6ab181273e48fd,desktop,United Kingdom
20260511,2026-05-11 00:00:58,cancel_sub_submit,676805220.1772086124,https://lynote.ai/zh/pricing,Lynote,,31d96eed77c77511ed6ab181273e48fd,desktop,United Kingdom
20260511,2026-05-11 00:01:04,cancel_sub_success,676805220.1772086124,https://lynote.ai/zh/pricing,Lynote,,31d96eed77c77511ed6ab181273e48fd,desktop,United Kingdom
20260511,2026-05-11 08:15:09,cancel_sub_reason_view,1310308736.1778458373,https://lynote.ai/pricing,Lynote,,dc173786f26c6af823e615813b1e2db1,mobile,United States
20260511,2026-05-11 08:15:17,cancel_sub_submit,1310308736.1778458373,https://lynote.ai/pricing,Lynote,,dc173786f26c6af823e615813b1e2db1,mobile,United States
20260511,2026-05-11 08:15:17,cancel_sub_success,1310308736.1778458373,https://lynote.ai/pricing,Lynote,,dc173786f26c6af823e615813b1e2db1,mobile,United States
20260511,2026-05-11 11:04:20,cancel_sub_reason_view,127628986.1778194845,https://lynote.ai/zh/pricing,Lynote,,24a36e8c71090433204ec7c4976da293,desktop,Singapore
20260511,2026-05-11 11:04:20,cancel_sub_submit,127628986.1778194845,https://lynote.ai/zh/pricing,Lynote,,24a36e8c71090433204ec7c4976da293,desktop,Singapore
20260511,2026-05-11 11:04:20,cancel_sub_success,127628986.1778194845,https://lynote.ai/zh/pricing,Lynote,,24a36e8c71090433204ec7c4976da293,desktop,Singapore
20260511,2026-05-11 04:38:36,cancel_sub_reason_view,908524164.1778438110,https://lynote.ai/pricing,Lynote,,e7eac9d0d1831310e77a709ff6784554,desktop,United Kingdom
20260511,2026-05-11 04:38:52,cancel_sub_submit,908524164.1778438110,https://lynote.ai/pricing,Lynote,,e7eac9d0d1831310e77a709ff6784554,desktop,United Kingdom
20260511,2026-05-11 04:38:52,cancel_sub_success,908524164.1778438110,https://lynote.ai/pricing,Lynote,,e7eac9d0d1831310e77a709ff6784554,desktop,United Kingdom
20260511,2026-05-11 20:39:15,cancel_sub_reason_view,1587544431.1776606704,https://lynote.ai/pricing,Lynote,,32f58b8ec7944e762ac01e6cbe84007e,desktop,Malaysia
20260511,2026-05-11 20:39:23,cancel_sub_submit,1587544431.1776606704,https://lynote.ai/pricing,Lynote,,32f58b8ec7944e762ac01e6cbe84007e,desktop,Malaysia
20260511,2026-05-11 20:39:23,cancel_sub_success,1587544431.1776606704,https://lynote.ai/pricing,Lynote,,32f58b8ec7944e762ac01e6cbe84007e,desktop,Malaysia
